time,A,B,S
               18968,  1, 1, 2
               18970,  1, 1,15
               18972,  1, 1,15
               18974,  1, 1,15
               18976,  1, 1,15
               18978,  1, 1,15
               18980,  1, 1, 1
               18982,  1, 1, 1
               18984,  1, 1, 1
               18986,  1, 1, 1
               18988,  1, 1, 1
               18990,  1, 1, 0
               18992,  1, 1, 0
               18994,  1, 1, 0
               18996,  1, 1, 0
               18998,  1, 1, 0
               19000,  1, 1, 0
               19002,  1, 1, 0
               19004,  1, 1, 0
               19006,  1, 1, 0
               19008,  1, 1, 0
               19010,  1, 1, 0
               19012,  1, 1, 0
               19014,  1, 1, 0
               19016,  1, 1, 0
               19018,  1, 1, 0
               19020,  1, 1, 2
               19022,  1, 1, 2
               19024,  1, 1, 2
               19026,  1, 1, 2
               19028,  1, 1, 2
               19030,  1, 1, 0
               19032,  1, 1, 0
               19034,  1, 1, 0
               19036,  1, 1, 0
               19038,  1, 1, 0
               19040,  1, 1, 2
               19042,  1, 1, 2
               19044,  1, 1, 2
               19046,  1, 1, 2
               19048,  1, 1, 2
               19050,  1, 1,15
               19052,  1, 1,15
               19054,  1, 1,15
               19056,  1, 1,15
               19058,  1, 1,15
               19060,  1, 1, 1
               19062,  1, 1, 1
               19064,  1, 1, 1
               19066,  1, 1, 1
               19068,  1, 1, 1
               19070,  1, 1, 1
               19072,  1, 1, 1
               19074,  1, 1, 1
               19076,  1, 1, 1
               19078,  1, 1, 1
               19080,  1, 1, 1
               19082,  1, 1, 1
               19084,  1, 1, 1
               19086,  1, 1, 1
               19088,  1, 1, 1
               19090,  1, 1, 1
               19092,  1, 1, 1
               19094,  1, 1, 1
               19096,  1, 1, 1
               19098,  1, 1, 1
               19100,  1, 1, 0
               19102,  1, 1, 0
               19104,  1, 1, 0
               19106,  1, 1, 0
               19108,  1, 1, 0
               19110,  1, 1, 2
               19112,  1, 1, 2
               19114,  1, 1, 2
               19116,  1, 1, 2
               19118,  1, 1, 2
               19120,  1, 1, 2
               19122,  1, 1, 2
               19124,  1, 1, 2
               19126,  1, 1, 2
               19128,  1, 1, 2
               19130,  1, 1, 0
               19132,  1, 1, 0
               19134,  1, 1, 0
               19136,  1, 1, 0
               19138,  1, 1, 0
               19140,  1, 1, 4
               19142,  1, 1, 4
               19144,  1, 1, 4
               19146,  1, 1, 4
               19148,  1, 1, 4
               19150,  1, 1,15
               19152,  1, 1,15
               19154,  1, 1,15
               19156,  1, 1,15
               19158,  1, 1,15
               19160,  1, 1, 2
               19162,  1, 1, 2
               19164,  1, 1, 2
               19166,  1, 1, 2
               19168,  1, 1, 2
               19170,  1, 1, 0
               19172,  1, 1, 0
               19174,  1, 1, 0
               19176,  1, 1, 0
               19178,  1, 1, 0
               19180,  1, 1, 4
               19182,  1, 1, 4
               19184,  1, 1, 4
               19186,  1, 1, 4
               19188,  1, 1, 4
               19190,  1, 1, 0
               19192,  1, 1, 0
               19194,  1, 1, 0
               19196,  1, 1, 0
               19198,  1, 1, 0
               19200,  1, 1, 2
               19202,  1, 1, 2
               19204,  1, 1, 2
               19206,  1, 1, 2
               19208,  1, 1, 2
               19210,  1, 1, 2
               19212,  1, 1, 2
               19214,  1, 1, 2
               19216,  1, 1, 2
               19218,  1, 1, 2
               19220,  1, 1,15
               19222,  1, 1,15
               19224,  1, 1,15
               19226,  1, 1,15
               19228,  1, 1,15
               19230,  1, 1, 2
               19232,  1, 1, 2
               19234,  1, 1, 2
               19236,  1, 1, 2
               19238,  1, 1, 2
               19240,  1, 1, 2
               19242,  1, 1, 2
               19244,  1, 1, 2
               19246,  1, 1, 2
               19248,  1, 1, 2
               19250,  1, 1, 2
               19252,  1, 1, 2
               19254,  1, 1, 2
               19256,  1, 1, 2
               19258,  1, 1, 2
               19260,  1, 1, 2
               19262,  1, 1, 2
               19264,  1, 1, 2
               19266,  1, 1, 2
               19268,  1, 1, 2
               19270,  1, 1, 2
               19272,  1, 1, 2
               19274,  1, 1, 2
               19276,  1, 1, 2
               19278,  1, 1, 2
               19280,  1, 1, 0
               19282,  1, 1, 0
               19284,  1, 1, 0
               19286,  1, 1, 0
               19288,  1, 1, 0
               19290,  1, 1, 2
               19292,  1, 1, 2
               19294,  1, 1, 2
               19296,  1, 1, 2
               19298,  1, 1, 2
               19300,  1, 1,15
               19302,  1, 1,15
               19304,  1, 1,15
               19306,  1, 1,15
               19308,  1, 1,15
               19310,  1, 1, 2
               19312,  1, 1, 2
               19314,  1, 1, 2
               19316,  1, 1, 2
               19318,  1, 1, 2
               19320,  1, 1, 2
               19322,  1, 1, 2
               19324,  1, 1, 2
               19326,  1, 1, 2
               19328,  1, 1, 2
               19330,  1, 1, 2
               19332,  1, 1, 2
               19334,  1, 1, 2
               19336,  1, 1, 2
               19338,  1, 1, 2
               19340,  1, 1, 0
               19342,  1, 1, 0
               19344,  1, 1, 0
               19346,  1, 1, 0
               19348,  1, 1, 0
               19350,  1, 1, 2
               19352,  1, 1, 2
               19354,  1, 1, 2
               19356,  1, 1, 2
               19358,  1, 1, 2
               19360,  1, 1, 0
               19362,  1, 1, 0
               19364,  1, 1, 0
               19366,  1, 1, 0
               19368,  1, 1, 0
               19370,  1, 1, 2
               19372,  1, 1, 2
               19374,  1, 1, 2
               19376,  1, 1, 2
               19378,  1, 1, 2
               19380,  1, 1, 2
               19382,  1, 1, 2
               19384,  1, 1, 2
               19386,  1, 1, 2
               19388,  1, 1, 2
               19390,  1, 1, 2
               19392,  1, 1, 2
               19394,  1, 1, 2
               19396,  1, 1, 2
               19398,  1, 1, 2
               19400,  1, 1, 2
               19402,  1, 1, 2
               19404,  1, 1, 2
               19406,  1, 1, 2
               19408,  1, 1, 2
               19410,  1, 1, 2
               19412,  1, 1, 2
               19414,  1, 1, 2
               19416,  1, 1, 2
               19418,  1, 1, 2
               19420,  1, 1,15
               19422,  1, 1,15
               19424,  1, 1,15
               19426,  1, 1,15
               19428,  1, 1,15
               19430,  1, 1, 1
               19432,  1, 1, 1
               19434,  1, 1, 1
               19436,  1, 1, 1
               19438,  1, 1, 1
               19440,  1, 1, 1
               19442,  1, 1, 1
               19444,  1, 1, 1
               19446,  1, 1, 1
               19448,  1, 1, 1
               19450,  1, 1, 2
               19452,  1, 1, 2
               19454,  1, 1, 2
               19456,  1, 1, 2
               19458,  1, 1, 2
               19460,  1, 1, 2
               19462,  1, 1, 2
               19464,  1, 1, 2
               19466,  1, 1, 2
               19468,  1, 1, 2
               19470,  1, 1, 2
               19472,  1, 1, 2
               19474,  1, 1, 2
               19476,  1, 1, 2
               19478,  1, 1, 2
               19480,  1, 1, 2
               19482,  1, 1, 2
               19484,  1, 1, 2
               19486,  1, 1, 2
               19488,  1, 1, 2
               19490,  1, 1, 0
               19492,  1, 1, 0
               19494,  1, 1, 0
               19496,  1, 1, 0
               19498,  1, 1, 0
               19500,  1, 1, 4
               19502,  1, 1, 4
               19504,  1, 1, 4
               19506,  1, 1, 4
               19508,  1, 1, 4
               19510,  1, 1, 2
               19512,  1, 1, 2
               19514,  1, 1, 2
               19516,  1, 1, 2
               19518,  1, 1, 2
               19520,  1, 1, 2
               19522,  1, 1, 2
               19524,  1, 1, 2
               19526,  1, 1, 2
               19528,  1, 1, 2
               19530,  1, 1,15
               19532,  1, 1,15
               19534,  1, 1,15
               19536,  1, 1,15
               19538,  1, 1,15
               19540,  1, 1, 1
               19542,  1, 1, 1
               19544,  1, 1, 1
               19546,  1, 1, 1
               19548,  1, 1, 1
               19550,  1, 1, 2
               19552,  1, 1, 2
               19554,  1, 1, 2
               19556,  1, 1, 2
               19558,  1, 1, 2
               19560,  1, 1, 2
               19562,  1, 1, 2
               19564,  1, 1, 2
               19566,  1, 1, 2
               19568,  1, 1, 2
               19570,  1, 1, 2
               19572,  1, 1, 2
               19574,  1, 1, 2
               19576,  1, 1, 2
               19578,  1, 1, 2
               19580,  1, 1, 2
               19582,  1, 1, 2
               19584,  1, 1, 2
               19586,  1, 1, 2
               19588,  1, 1, 2
               19590,  1, 1, 2
               19592,  1, 1, 2
               19594,  1, 1, 2
               19596,  1, 1, 2
               19598,  1, 1, 2
               19600,  1, 1, 2
               19602,  1, 1, 2
               19604,  1, 1, 2
               19606,  1, 1, 2
               19608,  1, 1, 2
               19610,  1, 1, 0
               19612,  1, 1, 0
               19614,  1, 1, 0
               19616,  1, 1, 0
               19618,  1, 1, 0
               19620,  1, 1, 2
               19622,  1, 1, 2
               19624,  1, 1, 2
               19626,  1, 1, 2
               19628,  1, 1, 2
               19630,  1, 1, 2
               19632,  1, 1, 2
               19634,  1, 1, 2
               19636,  1, 1, 2
               19638,  1, 1, 2
               19640,  1, 1,15
               19642,  1, 1,15
               19644,  1, 1,15
               19646,  1, 1,15
               19648,  1, 1,15
               19650,  1, 1, 2
               19652,  1, 1, 2
               19654,  1, 1, 2
               19656,  1, 1, 2
               19658,  1, 1, 2
               19660,  1, 1, 0
               19662,  1, 1, 0
               19664,  1, 1, 0
               19666,  1, 1, 0
               19668,  1, 1, 0
               19670,  1, 1, 2
               19672,  1, 1, 2
               19674,  1, 1, 2
               19676,  1, 1, 2
               19678,  1, 1, 2
               19680,  1, 1, 2
               19682,  1, 1, 2
               19684,  1, 1, 2
               19686,  1, 1, 2
               19688,  1, 1, 2
               19690,  1, 1, 2
               19692,  1, 1, 2
               19694,  1, 1, 2
               19696,  1, 1, 2
               19698,  1, 1, 2
               19700,  1, 1, 2
               19702,  1, 1, 2
               19704,  1, 1, 2
