time, A, B, S
               16190, 0001,0001,0010
               16192, 0001,0001,0010
               16194, 0001,0001,0010
               16196, 0001,0001,0010
               16198, 0001,0001,0010
               16200, 0001,0001,0010
               16202, 0001,0001,0010
               16204, 0001,0001,0010
               16206, 0001,0001,0010
               16208, 0001,0001,0010
               16210, 0001,0001,0010
               16212, 0001,0001,0010
               16214, 0001,0001,0010
               16216, 0001,0001,0010
               16218, 0001,0001,0010
               16220, 0001,0001,0010
               16222, 0001,0001,0010
               16224, 0001,0001,0010
               16226, 0001,0001,0010
               16228, 0001,0001,0010
               16230, 0001,0001,0000
               16232, 0001,0001,0000
               16234, 0001,0001,0000
               16236, 0001,0001,0000
               16238, 0001,0001,0000
               16240, 0001,0001,0100
               16242, 0001,0001,0100
               16244, 0001,0001,0100
               16246, 0001,0001,0100
               16248, 0001,0001,0100
               16250, 0001,0001,0100
               16252, 0001,0001,0100
               16254, 0001,0001,0100
               16256, 0001,0001,0100
               16258, 0001,0001,0100
               16260, 0001,0001,0010
               16262, 0001,0001,0010
               16264, 0001,0001,0010
               16266, 0001,0001,0010
               16268, 0001,0001,0010
               16270, 0001,0001,0010
               16272, 0001,0001,0010
               16274, 0001,0001,0010
               16276, 0001,0001,0010
               16278, 0001,0001,0010
               16280, 0001,0001,0010
               16282, 0001,0001,0010
               16284, 0001,0001,0010
               16286, 0001,0001,0010
               16288, 0001,0001,0010
               16290, 0001,0001,0010
               16292, 0001,0001,0010
               16294, 0001,0001,0010
               16296, 0001,0001,0010
               16298, 0001,0001,0010
               16300, 0001,0001,0010
               16302, 0001,0001,0010
               16304, 0001,0001,0010
               16306, 0001,0001,0010
               16308, 0001,0001,0010
               16310, 0001,0001,0000
               16312, 0001,0001,0000
               16314, 0001,0001,0000
               16316, 0001,0001,0000
               16318, 0001,0001,0000
               16320, 0001,0001,0010
               16322, 0001,0001,0010
               16324, 0001,0001,0010
               16326, 0001,0001,0010
               16328, 0001,0001,0010
               16330, 0001,0001,0010
               16332, 0001,0001,0010
               16334, 0001,0001,0010
               16336, 0001,0001,0010
               16338, 0001,0001,0010
               16340, 0001,0001,0010
               16342, 0001,0001,0010
               16344, 0001,0001,0010
               16346, 0001,0001,0010
               16348, 0001,0001,0010
               16350, 0001,0001,0010
               16352, 0001,0001,0010
               16354, 0001,0001,0010
               16356, 0001,0001,0010
               16358, 0001,0001,0010
               16360, 0001,0001,0010
               16362, 0001,0001,0010
               16364, 0001,0001,0010
               16366, 0001,0001,0010
               16368, 0001,0001,0010
               16370, 0001,0001,0010
               16372, 0001,0001,0010
               16374, 0001,0001,0010
               16376, 0001,0001,0010
               16378, 0001,0001,0010
               16380, 0001,0001,0000
               16382, 0001,0001,0000
               16384, 0001,0001,0000
               16386, 0001,0001,0000
               16388, 0001,0001,0000
               16390, 0001,0001,0010
               16392, 0001,0001,0010
               16394, 0001,0001,0010
               16396, 0001,0001,0010
               16398, 0001,0001,0010
               16400, 0001,0001,0010
               16402, 0001,0001,0010
               16404, 0001,0001,0010
               16406, 0001,0001,0010
               16408, 0001,0001,0010
               16410, 0001,0001,0010
               16412, 0001,0001,0010
               16414, 0001,0001,0010
               16416, 0001,0001,0010
               16418, 0001,0001,0010
               16420, 0001,0001,0010
               16422, 0001,0001,0010
               16424, 0001,0001,0010
               16426, 0001,0001,0010
               16428, 0001,0001,0010
               16430, 0001,0001,0010
               16432, 0001,0001,0010
               16434, 0001,0001,0010
               16436, 0001,0001,0010
               16438, 0001,0001,0010
               16440, 0001,0001,0010
               16442, 0001,0001,0010
               16444, 0001,0001,0010
               16446, 0001,0001,0010
               16448, 0001,0001,0010
               16450, 0001,0001,0010
               16452, 0001,0001,0010
               16454, 0001,0001,0010
               16456, 0001,0001,0010
               16458, 0001,0001,0010
               16460, 0001,0001,1111
               16462, 0001,0001,1111
               16464, 0001,0001,1111
               16466, 0001,0001,1111
               16468, 0001,0001,1111
               16470, 0001,0001,0010
               16472, 0001,0001,0010
               16474, 0001,0001,0010
               16476, 0001,0001,0010
               16478, 0001,0001,0010
               16480, 0001,0001,1111
               16482, 0001,0001,1111
               16484, 0001,0001,1111
               16486, 0001,0001,1111
               16488, 0001,0001,1111
               16490, 0001,0001,0010
               16492, 0001,0001,0010
               16494, 0001,0001,0010
               16496, 0001,0001,0010
               16498, 0001,0001,0010
               16500, 0001,0001,0010
               16502, 0001,0001,0010
               16504, 0001,0001,0010
               16506, 0001,0001,0010
               16508, 0001,0001,0010
               16510, 0001,0001,0000
               16512, 0001,0001,0000
               16514, 0001,0001,0000
               16516, 0001,0001,0000
               16518, 0001,0001,0000
               16520, 0001,0001,1111
               16522, 0001,0001,1111
               16524, 0001,0001,1111
               16526, 0001,0001,1111
               16528, 0001,0001,1111
               16530, 0001,0001,0001
               16532, 0001,0001,0001
               16534, 0001,0001,0001
               16536, 0001,0001,0001
               16538, 0001,0001,0001
               16540, 0001,0001,0001
               16542, 0001,0001,0001
               16544, 0001,0001,0001
               16546, 0001,0001,0001
               16548, 0001,0001,0001
               16550, 0001,0001,0001
               16552, 0001,0001,0001
               16554, 0001,0001,0001
               16556, 0001,0001,0001
               16558, 0001,0001,0001
               16560, 0001,0001,0001
               16562, 0001,0001,0001
               16564, 0001,0001,0001
               16566, 0001,0001,0001
               16568, 0001,0001,0001
               16570, 0001,0001,0010
               16572, 0001,0001,0010
               16574, 0001,0001,0010
               16576, 0001,0001,0010
               16578, 0001,0001,0010
               16580, 0001,0001,0000
               16582, 0001,0001,0000
               16584, 0001,0001,0000
               16586, 0001,0001,0000
               16588, 0001,0001,0000
               16590, 0001,0001,0100
               16592, 0001,0001,0100
               16594, 0001,0001,0100
               16596, 0001,0001,0100
               16598, 0001,0001,0100
               16600, 0001,0001,0100
               16602, 0001,0001,0100
               16604, 0001,0001,0100
               16606, 0001,0001,0100
               16608, 0001,0001,0100
               16610, 0001,0001,0010
               16612, 0001,0001,0010
               16614, 0001,0001,0010
               16616, 0001,0001,0010
               16618, 0001,0001,0010
               16620, 0001,0001,1111
               16622, 0001,0001,1111
               16624, 0001,0001,1111
